Sentença	Id	Index	Granularidade	Documento
ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta.	79	4	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Além disso, nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena.	79	5	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Por exemplo, William H. Macy é um grande talento para competir com dinossauros por nossa atenção.	79	6	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
E Laura Dern foi especialmente simpática no JP1;	79	7	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Neste filme, ela é apenas um pontinho na tela do radar.	79	8	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Toda a experiência do JP3 foi muito boa.	79	9	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Muito barulho, muitas surpresas, muitos personagens morrendo, muita violência previsível e gratuita.	79	10	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Palavra para o sábio: vote-se fora desta ilha.	79	11	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Eu avaliei um 3 para efeitos especiais;	79	12	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade.	79	13	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
69	79	-1	1	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
"As pessoas esperavam que o ""Jurassic Park 3"" fosse cheio de surpresas?"	80	0	0	"As pessoas esperavam que o "" Jurassic Park 3 "" fosse cheio de surpresas ? Nem um momento disso vale a pena . Muitos elementos podem facilmente assustar as pessoas para fora dos filmes ... e não são os dinossauros ! Tea Leoni ... Eu acho que ela é uma ótima atriz , mas lamento dizer que desta vez ela chegou ao resultado final . Eu me pergunto se ela passou a esticar um acorde vocal durante a filmagem do filme .... Laura Dern ... ela está ok , mas por que não ser mais perceptível no filme , talvez trocar diálogos inteligentes com Sam Neil . Alessandro Nivola - "" você já ouviu falar de algo chamado expressão facial ? Fellings , emoções ... "" ele tem que trabalhar mais nisso ! Sam Neil , não é grande coisa . A trilha sonora ... tem que mudar esse disco , ou você se cansa disso . Meus aplausos vão para William H. Macy , um talentoso ator que eu nunca vi interpretando um papel ruim ... infelizmente ele não pode salvar o filme , nem os dinossauros bem criados por computador ."
Nem um momento disso vale a pena.	80	1	0	"As pessoas esperavam que o "" Jurassic Park 3 "" fosse cheio de surpresas ? Nem um momento disso vale a pena . Muitos elementos podem facilmente assustar as pessoas para fora dos filmes ... e não são os dinossauros ! Tea Leoni ... Eu acho que ela é uma ótima atriz , mas lamento dizer que desta vez ela chegou ao resultado final . Eu me pergunto se ela passou a esticar um acorde vocal durante a filmagem do filme .... Laura Dern ... ela está ok , mas por que não ser mais perceptível no filme , talvez trocar diálogos inteligentes com Sam Neil . Alessandro Nivola - "" você já ouviu falar de algo chamado expressão facial ? Fellings , emoções ... "" ele tem que trabalhar mais nisso ! Sam Neil , não é grande coisa . A trilha sonora ... tem que mudar esse disco , ou você se cansa disso . Meus aplausos vão para William H. Macy , um talentoso ator que eu nunca vi interpretando um papel ruim ... infelizmente ele não pode salvar o filme , nem os dinossauros bem criados por computador ."
